file,group,selected_head,VUS-PR
093_SVDB_id_10_Medical_tr_500_1st_37.csv,SVDB,fft,0.745373275793208
094_SVDB_id_11_Medical_tr_20100_1st_23611.csv,SVDB,fft,0.578139660527329
095_SVDB_id_12_Medical_tr_6264_1st_6364.csv,SVDB,fft,0.2168760654609064
096_SVDB_id_13_Medical_tr_500_1st_444.csv,SVDB,fft,0.170649667866699
097_SVDB_id_14_Medical_tr_1031_1st_1131.csv,SVDB,fft,0.9169796881489886
098_SVDB_id_15_Medical_tr_500_1st_303.csv,SVDB,fft,0.3732868920482163
099_SVDB_id_16_Medical_tr_1115_1st_1215.csv,SVDB,fft,0.5185039028253514
100_SVDB_id_17_Medical_tr_17803_1st_17903.csv,SVDB,fft,0.0485641109401888
101_SVDB_id_18_Medical_tr_1851_1st_1951.csv,SVDB,fft,0.740381191327934
102_SVDB_id_19_Medical_tr_50000_1st_107354.csv,SVDB,fft,0.4654411049160262
103_SVDB_id_20_Medical_tr_12167_1st_12267.csv,SVDB,fft,0.0299744439039409
104_SVDB_id_21_Medical_tr_50000_1st_106634.csv,SVDB,fft,0.3023261995140203
105_SVDB_id_22_Medical_tr_500_1st_417.csv,SVDB,fft,0.5705526546230927
106_SVDB_id_23_Medical_tr_37500_1st_121963.csv,SVDB,fft,0.5216845470141639
108_SVDB_id_25_Medical_tr_1238_1st_1338.csv,SVDB,fft,0.3577939207909594
109_SVDB_id_26_Medical_tr_1038_1st_1138.csv,SVDB,fft,0.4748264584810399
110_SVDB_id_27_Medical_tr_30824_1st_30924.csv,SVDB,fft,0.3247911600689066
111_SVDB_id_28_Medical_tr_1791_1st_1891.csv,SVDB,fft,0.6840242418266237
112_SVDB_id_29_Medical_tr_8226_1st_8326.csv,SVDB,fft,0.0147168822284516
114_SVDB_id_31_Medical_tr_25000_1st_63090.csv,SVDB,fft,0.0082799147643455
115_PSM_id_1_Facility_tr_50000_1st_129872.csv,PSM,time,0.1401163383793301
116_TAO_id_1_Environment_tr_500_1st_3.csv,TAO,forecast,0.938225549716014
117_TAO_id_2_Environment_tr_500_1st_1.csv,TAO,forecast,0.9321213044409438
118_TAO_id_3_Environment_tr_500_1st_7.csv,TAO,forecast,0.9292903888374549
119_TAO_id_4_Environment_tr_500_1st_1.csv,TAO,forecast,0.909919591277307
121_TAO_id_6_Environment_tr_500_1st_7.csv,TAO,forecast,0.962921056197898
122_TAO_id_7_Environment_tr_500_1st_19.csv,TAO,forecast,0.9335374381116612
123_TAO_id_8_Environment_tr_500_1st_62.csv,TAO,forecast,0.9293814660918718
124_TAO_id_9_Environment_tr_500_1st_1.csv,TAO,forecast,0.8877308951731446
125_TAO_id_10_Environment_tr_500_1st_9.csv,TAO,forecast,0.9550684358252912
127_TAO_id_12_Environment_tr_500_1st_24.csv,TAO,forecast,0.9180065408290052
128_TAO_id_13_Environment_tr_500_1st_7.csv,TAO,forecast,0.962921056197898
129_OPPORTUNITY_id_1_HumanActivity_tr_1801_1st_1901.csv,OPPORTUNITY,ensemble,0.0192055898271438
130_OPPORTUNITY_id_2_HumanActivity_tr_1045_1st_1145.csv,OPPORTUNITY,ensemble,0.0522586802185597
132_OPPORTUNITY_id_4_HumanActivity_tr_895_1st_995.csv,OPPORTUNITY,ensemble,0.0277337879287121
133_OPPORTUNITY_id_5_HumanActivity_tr_1745_1st_6500.csv,OPPORTUNITY,ensemble,0.2868223632339527
134_OPPORTUNITY_id_6_HumanActivity_tr_1477_1st_1577.csv,OPPORTUNITY,ensemble,0.0147903170743751
135_OPPORTUNITY_id_7_HumanActivity_tr_2085_1st_2185.csv,OPPORTUNITY,ensemble,0.0222488995873898
136_OPPORTUNITY_id_8_HumanActivity_tr_1495_1st_1595.csv,OPPORTUNITY,ensemble,0.0136815204740481
137_CreditCard_id_1_Finance_tr_500_1st_541.csv,CreditCard,time,0.0042314134128307
138_CATSv2_id_1_Sensor_tr_16568_1st_16668.csv,CATSv2,forecast,0.0529648358739033
139_CATSv2_id_2_Sensor_tr_5592_1st_5692.csv,CATSv2,forecast,0.0395727381357475
141_CATSv2_id_4_Sensor_tr_41727_1st_41827.csv,CATSv2,forecast,0.0569203090639038
142_CATSv2_id_5_Sensor_tr_30704_1st_30804.csv,CATSv2,forecast,0.0892984238668549
143_CATSv2_id_6_Sensor_tr_50000_1st_60232.csv,CATSv2,forecast,0.0341591313474489
144_SMAP_id_1_Sensor_tr_2052_1st_5300.csv,SMAP,ensemble,0.2112304311182295
145_SMAP_id_2_Sensor_tr_2133_1st_5400.csv,SMAP,ensemble,0.2467158192561602
146_SMAP_id_3_Sensor_tr_2128_1st_5000.csv,SMAP,ensemble,0.0689258710811923
147_SMAP_id_4_Sensor_tr_2160_1st_6449.csv,SMAP,ensemble,0.0173187792774469
148_SMAP_id_5_Sensor_tr_2011_1st_5060.csv,SMAP,ensemble,0.0386634531434452
150_SMAP_id_7_Sensor_tr_2077_1st_5394.csv,SMAP,ensemble,0.3825533424255167
151_SMAP_id_8_Sensor_tr_1971_1st_4870.csv,SMAP,ensemble,0.2376582708209222
152_SMAP_id_9_Sensor_tr_2073_1st_5600.csv,SMAP,ensemble,0.1881138664921924
153_SMAP_id_10_Sensor_tr_1840_1st_4030.csv,SMAP,ensemble,0.4197839398845315
154_SMAP_id_11_Sensor_tr_2117_1st_4770.csv,SMAP,ensemble,0.0094712421276868
155_SMAP_id_12_Sensor_tr_1907_1st_4800.csv,SMAP,ensemble,0.1335237492233458
156_SMAP_id_13_Sensor_tr_1173_1st_2750.csv,SMAP,ensemble,0.4663226694186446
157_SMAP_id_14_Sensor_tr_2126_1st_5000.csv,SMAP,ensemble,0.0895499247088066
158_SMAP_id_15_Sensor_tr_2075_1st_5610.csv,SMAP,ensemble,0.5608600047888898
159_SMAP_id_16_Sensor_tr_1757_1st_2650.csv,SMAP,ensemble,0.6489076098724899
