filename,MAD_May_26_VUS-PR,MAD_May_26_VUS-ROC,MAD_May_26_MAD_May_26_vs_Avg_VUS-PR_Diff,MAD_May_26_MAD_May_26_vs_Max_VUS-PR_Diff,MAD_May_26_Benchmark_Avg_VUS-PR,MAD_May_26_Benchmark_Max_VUS-PR,MAD_May_26_AUC-PR,MAD_May_26_AUC-ROC,MAD_May_26_Affiliation-F,MAD_May_26_R-based-F1,MAD_May_26_Event-based-F1,MAD_May_26_PA-F1,MAD_May_26_Standard-F1,MAD_May_26_runtime,MAD_May_26_per_feature_artifacts_path
806_YAHOO_id_256_Synthetic_tr_500_1st_893.csv,0.003336485910121265,0.5006599724429819,-0.17511408227627542,-0.9966635140898787,0.17845056818639668,1.0,0.0007037297677691766,0.5,,0.0,0.0,0.0,0.0014064557062337653,51.39462900161743,MAD/Feature_Plots/MAD_May_26/806_YAHOO_id_256_Synthetic_tr_500_1st_893/MAD_May_26_per_feature_artifacts_details.json
861_OPPORTUNITY_id_20_HumanActivity_tr_2085_1st_2185.csv,0.19571242741382774,0.9123149249188276,0.08618125449465326,-0.7874511969179354,0.10953117291917448,0.9831636243317632,0.18416162485940468,0.9116254902328593,0.8252109000538983,0.45640767921386666,0.43443783630699484,0.9165266106442577,0.428368438196844,442.35575699806213,MAD/Feature_Plots/MAD_May_26/861_OPPORTUNITY_id_20_HumanActivity_tr_2085_1st_2185/MAD_May_26_per_feature_artifacts_details.json
548_SMAP_id_18_Sensor_tr_2094_1st_5600.csv,0.7959973594987735,0.8990026401145548,0.34665523085231514,-0.18974647260430488,0.44934212864645834,0.9857438321030784,0.7988408044975196,0.9023644051677469,0.9997902977771559,0.8674033149171271,0.9999999999999996,1.0,0.8461488593324801,283.943199634552,MAD/Feature_Plots/MAD_May_26/548_SMAP_id_18_Sensor_tr_2094_1st_5600/MAD_May_26_per_feature_artifacts_details.json
396_UCR_id_94_Medical_tr_1875_1st_5607.csv,0.004098273094025106,0.5001251862539232,-0.20003104239587158,-0.9741796004859213,0.20412931548989668,0.9782778735799464,0.0035995200639914677,0.5,,0.0,0.0,0.0,0.007173148504533829,44.36606216430664,MAD/Feature_Plots/MAD_May_26/396_UCR_id_94_Medical_tr_1875_1st_5607/MAD_May_26_per_feature_artifacts_details.json
555_YAHOO_id_5_WebService_tr_500_1st_730.csv,0.33333333333333337,0.9976133651551315,0.08813785201673907,-0.6107239941441194,0.2451954813165943,0.9440573274774527,0.3333333333333333,0.9976133651551313,0.8661750664350542,0.5,0.4999999999999996,0.5,0.49999625002812476,109.95856046676636,MAD/Feature_Plots/MAD_May_26/555_YAHOO_id_5_WebService_tr_500_1st_730/MAD_May_26_per_feature_artifacts_details.json
723_YAHOO_id_173_WebService_tr_500_1st_1214.csv,0.386915731518348,0.9736550816045656,0.03825433817721835,-0.5678442038985476,0.34866139334112967,0.9547599354168956,0.2545662100456621,0.9233074753173484,0.9922871139821383,0.5,0.49999999999999944,0.5,0.49999500004999947,197.3574025630951,MAD/Feature_Plots/MAD_May_26/723_YAHOO_id_173_WebService_tr_500_1st_1214/MAD_May_26_per_feature_artifacts_details.json
420_UCR_id_118_Facility_tr_13750_1st_52600.csv,0.0037043844814233146,0.5000079440707903,-0.29661716705309393,-0.9321947905868663,0.30032155153451723,0.9358991750682896,0.0036363636363636364,0.4999543795620438,0.05603180896332462,0.0,0.0,0.0,0.0072463046110953595,360.4127264022827,MAD/Feature_Plots/MAD_May_26/420_UCR_id_118_Facility_tr_13750_1st_52600/MAD_May_26_per_feature_artifacts_details.json
251_SVDB_id_15_Medical_tr_5421_1st_5521.csv,0.0569535681606895,0.4930162436325722,-0.32893743167264244,-0.9292795907894499,0.3858909998333319,0.9862331589501394,0.05574304817270317,0.5013274311331203,0.19150085935040465,0.042258978096161005,0.09692746278112084,0.19594219010561423,0.10533227518076216,1817.4003970623016,MAD/Feature_Plots/MAD_May_26/251_SVDB_id_15_Medical_tr_5421_1st_5521/MAD_May_26_per_feature_artifacts_details.json
866_OPPORTUNITY_id_25_HumanActivity_tr_6213_1st_7311.csv,0.043809957843185816,0.5034260624513066,-0.18990369250657177,-0.952922105968995,0.23371365034975758,0.9967320638121808,0.043507435442643336,0.5024208103465426,0.5816923664637192,0.011112113538894453,0.1217348447511088,0.3285606631499623,0.10548490451213585,1049.7251222133636,MAD/Feature_Plots/MAD_May_26/866_OPPORTUNITY_id_25_HumanActivity_tr_6213_1st_7311/MAD_May_26_per_feature_artifacts_details.json
818_Exathlon_id_9_Facility_tr_11665_1st_13484.csv,0.15422911806965767,0.6602511776909656,-0.4388779864996709,-0.8454746780721123,0.5931071045693286,0.99970379614177,0.19719227273154813,0.7651184332701567,0.7726173025164884,0.5004905257779176,0.4790657554243244,0.4997373949579832,0.4655969505938855,458.3303391933441,MAD/Feature_Plots/MAD_May_26/818_Exathlon_id_9_Facility_tr_11665_1st_13484/MAD_May_26_per_feature_artifacts_details.json
241_SVDB_id_5_Medical_tr_11587_1st_11687.csv,0.0758964245225413,0.5000889820858553,-0.22520178337048635,-0.9220373266436487,0.30109820789302766,0.99793375116619,0.0755521472392638,0.49991289776686465,0.011643546721473674,0.0,0.0,0.0,0.14048866898707785,555.567636013031,MAD/Feature_Plots/MAD_May_26/241_SVDB_id_5_Medical_tr_11587_1st_11687/MAD_May_26_per_feature_artifacts_details.json
846_OPPORTUNITY_id_5_HumanActivity_tr_2085_1st_2185.csv,0.04050452860434566,0.5423853785633672,-0.19357426863495164,-0.923298489959432,0.2340787972392973,0.9638030185637776,0.04013738959764475,0.5422904191616766,0.6472047314811609,0.019875112374565688,0.07717709217850732,0.0771770921785074,0.0771763501962369,150.68437910079956,MAD/Feature_Plots/MAD_May_26/846_OPPORTUNITY_id_5_HumanActivity_tr_2085_1st_2185/MAD_May_26_per_feature_artifacts_details.json
212_SMD_id_35_Facility_tr_5925_1st_17580.csv,0.8014609721753566,0.96826270954206,0.411291383156724,-0.13185580509573214,0.39016958901863263,0.9333167772710887,0.7765312878066379,0.967901163560725,0.9547155307580308,0.20718562874251498,0.9263803680981589,0.9757575757575757,0.8988045325177972,117.2492995262146,MAD/Feature_Plots/MAD_May_26/212_SMD_id_35_Facility_tr_5925_1st_17580/MAD_May_26_per_feature_artifacts_details.json
865_OPPORTUNITY_id_24_HumanActivity_tr_2085_1st_2185.csv,0.06066538981234749,0.5474581410611793,-0.05164841485903899,-0.9347520679931,0.11231380467138648,0.9954174578054474,0.060428175106781265,0.5475883883211572,0.8569329268114326,0.18908753596301156,0.47999999999999954,0.9933211900425015,0.1482054812105988,307.09079360961914,MAD/Feature_Plots/MAD_May_26/865_OPPORTUNITY_id_24_HumanActivity_tr_2085_1st_2185/MAD_May_26_per_feature_artifacts_details.json
238_SVDB_id_2_Medical_tr_25000_1st_71963.csv,0.0075270010927935005,0.5007440138012699,-0.20671472845553032,-0.9206131369926109,0.21424172954832382,0.9281401380854044,0.013121979972690035,0.5066014155096737,0.9636013957873972,0.2964196502914238,0.6666666666666662,0.9992609016999261,0.025861510779652392,181.11261749267578,MAD/Feature_Plots/MAD_May_26/238_SVDB_id_2_Medical_tr_25000_1st_71963/MAD_May_26_per_feature_artifacts_details.json
192_SMD_id_15_Facility_tr_5925_1st_17580.csv,0.6977674593114208,0.8478381796752054,0.23972674249324843,-0.24228965771955435,0.4580407168181724,0.9400571170309752,0.7470713537584545,0.8726708074534162,0.999826891336638,0.8865836791147994,0.9999999999999996,1.0,0.8540876331633829,340.25910806655884,MAD/Feature_Plots/MAD_May_26/192_SMD_id_15_Facility_tr_5925_1st_17580/MAD_May_26_per_feature_artifacts_details.json
837_Exathlon_id_28_Facility_tr_8898_1st_8998.csv,0.9014372408567358,0.951722548837678,0.7161848591848115,-0.09823476202267378,0.1852523816719244,0.9996720028794096,0.9211197455234188,0.9626275164730161,0.9943784018557832,0.8647861549208473,0.9966329966329961,0.999871514840036,0.9562168147634976,151.27876448631287,MAD/Feature_Plots/MAD_May_26/837_Exathlon_id_28_Facility_tr_8898_1st_8998/MAD_May_26_per_feature_artifacts_details.json
406_UCR_id_104_Facility_tr_20000_1st_67950.csv,0.003115084372413206,0.47703125460079154,-0.11368355956028402,-0.9143932826260708,0.11679864393269722,0.917508366998484,0.003083097125562674,0.4743310344827587,0.8183513504185111,0.005537244561634806,0.00612641864881836,0.0076463121836338336,0.006230467484436292,508.2950556278229,MAD/Feature_Plots/MAD_May_26/406_UCR_id_104_Facility_tr_20000_1st_67950/MAD_May_26_per_feature_artifacts_details.json
189_SMD_id_12_Facility_tr_5925_1st_17580.csv,0.025665303678716975,0.7906261970896433,-0.29938797745615553,-0.9006577420283376,0.32505328113487253,0.9263230457070546,0.09838053148416018,0.8012812834574496,0.9985143767704262,0.405940594059406,0.9999999999999996,1.0,0.1494239047558238,90.2223653793335,MAD/Feature_Plots/MAD_May_26/189_SMD_id_12_Facility_tr_5925_1st_17580/MAD_May_26_per_feature_artifacts_details.json
199_SMD_id_22_Facility_tr_5925_1st_17580.csv,0.028272200206044377,0.8245882773140244,-0.3688115609018009,-0.9150954304780634,0.39708376110784527,0.9433676306841078,0.04180998855321848,0.8600452950218218,0.9970667712302315,0.5469353393350171,0.9999999999999996,1.0,0.05093058452049988,85.67022395133972,MAD/Feature_Plots/MAD_May_26/199_SMD_id_22_Facility_tr_5925_1st_17580/MAD_May_26_per_feature_artifacts_details.json
253_SVDB_id_17_Medical_tr_17803_1st_17903.csv,0.031155987344727607,0.5003743449307468,-0.27719190683319544,-0.9269710442900432,0.3083478941779231,0.9581270316347708,0.06165586505714422,0.5300519356593063,0.4429652209341976,0.1461021380594259,0.3358297201418995,0.4020242914979757,0.11053035966739795,2217.0753087997437,MAD/Feature_Plots/MAD_May_26/253_SVDB_id_17_Medical_tr_17803_1st_17903/MAD_May_26_per_feature_artifacts_details.json
474_UCR_id_172_Environment_tr_2046_1st_6520.csv,0.003389680654726578,0.4594896583539905,-0.10927855484529499,-0.9109432699761034,0.11266823550002157,0.91433295063083,0.002932551319648094,0.4577205882352941,0.7991917873581785,0.0,0.0,0.0,0.005847894908416263,325.0815939903259,MAD/Feature_Plots/MAD_May_26/474_UCR_id_172_Environment_tr_2046_1st_6520/MAD_May_26_per_feature_artifacts_details.json
870_OPPORTUNITY_id_29_HumanActivity_tr_1477_1st_1577.csv,0.044218364372970054,0.6569023417247677,-0.1712602927302933,-0.9456912516032603,0.21547865710326336,0.9899096159762304,0.042532325147422514,0.6525534223873708,0.739306170078501,0.07954063936148788,0.13626745662293682,0.8198614318706697,0.12393890967878471,520.4577744007111,MAD/Feature_Plots/MAD_May_26/870_OPPORTUNITY_id_29_HumanActivity_tr_1477_1st_1577/MAD_May_26_per_feature_artifacts_details.json
209_SMD_id_32_Facility_tr_5925_1st_17580.csv,0.012427529050067219,0.5470536594879243,-0.21526826501184831,-0.903805567591872,0.22769579406191554,0.9162330966419392,0.013579059618102232,0.558081209161794,0.7000295507523473,0.09859154929577464,0.111111111111111,0.9526627218934911,0.08107679715842041,90.21452307701111,MAD/Feature_Plots/MAD_May_26/209_SMD_id_32_Facility_tr_5925_1st_17580/MAD_May_26_per_feature_artifacts_details.json
237_SVDB_id_1_Medical_tr_11587_1st_11687.csv,0.07673917114544951,0.360331239410036,-0.27659741400355886,-0.9122342042303987,0.3533365851490084,0.9889733753758482,0.0807215935485423,0.5144440840206366,0.4638277772269988,0.033283129178012065,0.1538461538461537,0.6192011212333567,0.14048866898707785,624.0312337875366,MAD/Feature_Plots/MAD_May_26/237_SVDB_id_1_Medical_tr_11587_1st_11687/MAD_May_26_per_feature_artifacts_details.json
243_SVDB_id_7_Medical_tr_11393_1st_11493.csv,0.03141195502940707,0.5001712566104474,-0.18082092179906406,-0.9042453851179287,0.21223287682847114,0.9356573401473358,0.030748337028824832,0.5,,0.0,0.0,0.0,0.0596615829806574,270.3796617984772,MAD/Feature_Plots/MAD_May_26/243_SVDB_id_7_Medical_tr_11393_1st_11493/MAD_May_26_per_feature_artifacts_details.json
517_UCR_id_215_Facility_tr_7482_1st_24005.csv,0.00253052509031714,0.47184886886907457,-0.08068180958719771,-0.9020699599520549,0.08321233467751485,0.904600485042372,0.0024055327252681166,0.47113098228339867,0.4815868360343225,0.0,0.0,0.0,0.00479947216844933,95.15958976745605,MAD/Feature_Plots/MAD_May_26/517_UCR_id_215_Facility_tr_7482_1st_24005/MAD_May_26_per_feature_artifacts_details.json
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,0.003389680654726578,0.4584479916873238,-0.11186968030773646,-0.9017514601495771,0.11525936096246304,0.9051411408043036,0.002932551319648094,0.4583333333333333,0.6610420843271232,0.0,0.0,0.0,0.005847894908416263,244.21389889717102,MAD/Feature_Plots/MAD_May_26/495_UCR_id_193_Environment_tr_2046_1st_6520/MAD_May_26_per_feature_artifacts_details.json
411_UCR_id_109_Environment_tr_2046_1st_4852.csv,0.006322231974374672,0.46815826120074516,-0.14339821068509404,-0.8995022442102354,0.1497204426594687,0.90582447618461,0.005865102639296188,0.46804326450344147,0.7207731449415895,0.0,0.0,0.0,0.011661691643240515,103.48943948745728,MAD/Feature_Plots/MAD_May_26/411_UCR_id_109_Environment_tr_2046_1st_4852/MAD_May_26_per_feature_artifacts_details.json
171_MITDB_id_2_Medical_tr_50000_1st_88864.csv,0.03123841947531475,0.48307508591739895,-0.24631258683241192,-0.9034111905757152,0.27755100630772667,0.93464961005103,0.031671338162858026,0.5152351054772967,0.732481975440333,0.38647139215173554,0.35858234885336987,0.735730063706502,0.06961810697632625,2271.8144800662994,MAD/Feature_Plots/MAD_May_26/171_MITDB_id_2_Medical_tr_50000_1st_88864/MAD_May_26_per_feature_artifacts_details.json
436_UCR_id_134_Medical_tr_1875_1st_4526.csv,0.004498219767801935,0.5001252365419103,-0.14607669106336027,-0.8979315043938725,0.1505749108311622,0.9024297241616744,0.003999466737768298,0.5,,0.0,0.0,0.0,0.007966990093755554,51.89731574058533,MAD/Feature_Plots/MAD_May_26/436_UCR_id_134_Medical_tr_1875_1st_4526/MAD_May_26_per_feature_artifacts_details.json
177_MITDB_id_8_Medical_tr_17675_1st_17775.csv,0.04250646201981465,0.4406048739735008,-0.12891421916798954,-0.8955731817782917,0.17142068118780418,0.9380796437981064,0.04309711838551902,0.5137705153717028,0.4204911805720165,0.07230825707278726,0.08342994492077827,0.12276520466462125,0.08011454217466205,3252.2627503871918,MAD/Feature_Plots/MAD_May_26/177_MITDB_id_8_Medical_tr_17675_1st_17775/MAD_May_26_per_feature_artifacts_details.json
244_SVDB_id_8_Medical_tr_17803_1st_17903.csv,0.031796466397204126,0.4390294910357915,-0.3108150204738226,-0.9180288284228947,0.3426114868710267,0.9498252948200988,0.03683475177062489,0.5109404943790922,0.6573122484429902,0.5141616145537401,0.2747252747252743,0.3381863560732113,0.05875232562290978,1478.0615890026093,MAD/Feature_Plots/MAD_May_26/244_SVDB_id_8_Medical_tr_17803_1st_17903/MAD_May_26_per_feature_artifacts_details.json
145_MSL_id_6_Sensor_tr_530_1st_630.csv,0.11360890314665632,0.7253283639759726,-0.18424746612623427,-0.8834644315443841,0.2978563692728906,0.9970733346910404,0.07425978580283264,0.6610675438188334,0.76488489096102,0.2308364205897413,0.23143350604490479,0.4782608695652174,0.21168727112074218,376.30728793144226,MAD/Feature_Plots/MAD_May_26/145_MSL_id_6_Sensor_tr_530_1st_630/MAD_May_26_per_feature_artifacts_details.json
540_SMAP_id_10_Sensor_tr_2051_1st_4575.csv,0.2852183175628583,0.7851686490044704,-0.11078905017739415,-0.7055281197533085,0.39600736774025247,0.9907464373161669,0.28529092133877365,0.7851034572460299,0.8576470776215738,0.10947930574098799,0.6499999999999995,0.9323308270676691,0.5174079632170085,105.64640283584595,MAD/Feature_Plots/MAD_May_26/540_SMAP_id_10_Sensor_tr_2051_1st_4575/MAD_May_26_per_feature_artifacts_details.json
248_SVDB_id_12_Medical_tr_18462_1st_18562.csv,0.04919448172362178,0.510122096011573,-0.2475664600233674,-0.8838692259189307,0.2967609417469892,0.9330637076425524,0.04871627836862799,0.5186529384603326,0.8219247768717088,0.10925778621833708,0.14039486054528344,0.812011900334697,0.08803176744505477,1793.6483180522919,MAD/Feature_Plots/MAD_May_26/248_SVDB_id_12_Medical_tr_18462_1st_18562/MAD_May_26_per_feature_artifacts_details.json
