filename,L2_Windowed_VUS-PR,L2_Raw_VUS-PR,L2_Windowed_VUS-ROC,L2_Windowed_AUC-PR,L2_Windowed_AUC-ROC,L2_Windowed_Affiliation-F,L2_Windowed_R-based-F1,L2_Windowed_Event-based-F1,L2_Windowed_PA-F1,L2_Windowed_Standard-F1,L2_Windowed_runtime,L2_Windowed_FP_count_ext,L2_Windowed_FN_count_ext,L2_Raw_VUS-ROC,L2_Raw_AUC-PR,L2_Raw_AUC-ROC,L2_Raw_Affiliation-F,L2_Raw_R-based-F1,L2_Raw_Event-based-F1,L2_Raw_PA-F1,L2_Raw_Standard-F1,L2_Raw_runtime,L2_Raw_FP_count_ext,L2_Raw_FN_count_ext
029_MITDB_id_11_Medical_tr_50000_1st_518037.csv,0.4304382176623913,0.1110244274275833,0.965045284509488,0.7117135604993932,0.9177746393648142,0.9955479828428636,0.8307901660279448,0.9999999999999996,1.0,0.7798736254842444,4.865286827087402,298077,327,0.8781784676529334,0.3629401489945687,0.8202030603546057,0.9916050065798782,0.4559789750328515,0.9999999999999996,1.0,0.4904206909493336,0.0476319789886474,298009,280
030_MITDB_id_12_Medical_tr_50000_1st_84572.csv,0.0703806399760104,0.0615617529722677,0.6058684927955479,0.0695721011129855,0.5844331151422799,0.7247228705052026,0.1964962317255257,0.3987247990660495,0.6700993676603433,0.099237520747752,4.942476272583008,291429,14101,0.622538428908745,0.0503579407834877,0.5600876963168631,0.6989897868708012,0.0971553419703968,0.1060823264386646,0.8595856298559001,0.0961090147469536,0.0485053062438964,290116,12805
031_MITDB_id_13_Medical_tr_50000_1st_79433.csv,0.0283634574079588,0.0280081033813282,0.5358308958558703,0.0531923462750007,0.4968392030047354,0.6793592289524183,0.102259056588739,0.1367043951197996,0.1760275094154249,0.0591721944372542,3.641199827194214,218623,6230,0.5872068525289204,0.0251391114046907,0.5287495875370652,0.6698397360841462,0.0585601855458793,0.1083032490974725,0.7165682265636831,0.0467117345371733,0.0365040302276611,218396,6059
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,0.0057116144461663,0.0059738430087718,0.2184115681779442,0.0052728355086373,0.1907088137943395,0.666730341641041,0.0962345425386673,0.018403382243223,0.0277041496323584,0.0184995392199519,15.343704462051392,99831,1881,0.2607829953185734,0.0054205286678308,0.2186540744861924,0.6667303415914423,0.1491285746445427,0.0184204237693165,0.0216894860267688,0.0185483205758583,0.0613431930541992,99733,1783
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,0.0066535999013286,0.0072620402083986,0.328932944273682,0.006032502147282,0.294639074696263,0.6668526697999533,0.0136531772557081,0.0214972415559021,0.0421505376344086,0.0215954321715084,15.880187273025513,99665,1712,0.3793809076075444,0.0065510064064951,0.3392246821486631,0.6668526697590547,0.0160520477977827,0.023783310477147,0.0323218997361477,0.0238618884351644,0.0646989345550537,99634,1681
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,0.0061055680769398,0.006577337897437,0.2515152932542064,0.0057045514573966,0.2202476465300144,0.6667151223094062,0.0190629679923808,0.0194100124915921,0.0448207403947214,0.0195196927828448,15.662123680114746,99723,1842,0.303254863662542,0.0060916058074564,0.2644862025153688,0.666715122368154,0.0258408572188343,0.0195389659315372,0.0309760940097819,0.0196910455558808,0.063359260559082,99836,1955
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,0.0080254430631033,0.0082466496605038,0.1778497636378016,0.0074513731345665,0.1433205946052728,0.7757378371774667,0.0851161844552114,0.0268773528829007,0.0460812359933491,0.0269006731201348,15.065356731414797,99747,2760,0.2045636356242968,0.0075606061303473,0.1546138677697742,0.7757378370047132,0.1632931151895786,0.0268130695182937,0.0339302688110718,0.0268988061011214,0.0706343650817871,99750,2763
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,0.009743265776396035,0.010181302325959615,0.4316438834623806,0.008574641216234082,0.39388417463051933,0.6667374409960852,0.012766492849254171,0.02500506563418999,0.07973272269980104,0.025098420825671514,15.59033489227295,98658,1141,0.45349456212738376,0.008834674916684862,0.41047961821696105,0.6667362645738497,0.012767063994698565,0.02659459837263887,0.03672750380064511,0.026690096916435757,0.061620473861694336,98738,1221
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,0.010217640418019118,0.01110641603576046,0.5704593720977568,0.009438558399220733,0.5502324989746968,0.6722649058740923,0.010777467814877064,0.030557852762243168,0.06426104799559582,0.03169530147183836,15.532651662826538,98643,709,0.5948735936774505,0.010178599302855853,0.5732144300803276,0.6772825598547193,0.010777716810581338,0.03395412735527187,0.04696998300925052,0.034870666408653515,0.059398651123046875,98296,362
038_GHL_id_7_Sensor_tr_50000_1st_100001.csv,0.005655860381767728,0.006188320195946586,0.27936064815909745,0.0052126887254289045,0.2455653068808442,0.6666968956389152,0.03623072237006637,0.018120277247787493,0.04575825065802794,0.018238961872585915,15.52408480644226,99744,1639,0.3357249356985066,0.005696788304615255,0.29866949314380115,0.6666968955470753,0.03641285083620662,0.01874149998341458,0.028952335402984055,0.01877972887482393,0.06008744239807129,99893,1788
