file,Best_Baseline_Algo,Best_Baseline_Score,TSPulse_ZS,Diff_vs_Baseline
432_UCR_id_130_Facility_tr_23000_1st_26970.csv,KShapeAD,0.1998057769661999,0.0074220853876724,-0.1923836915785275
147_MSL_id_8_Sensor_tr_590_1st_690.csv,FITS,0.6444761934593974,0.4431513894706866,-0.20132480398871083
299_TODS_id_13_Synthetic_tr_500_1st_65.csv,TimesFM,0.9397603002880204,0.7327047881501527,-0.20705551213786766
396_UCR_id_94_Medical_tr_1875_1st_5607.csv,SAND,0.9782778735799464,0.7696764120808623,-0.2086014614990841
269_IOPS_id_10_WebService_tr_1216_1st_1728.csv,Sub-PCA,0.7220432862126581,0.5100800776650647,-0.21196320854759343
545_SMAP_id_15_Sensor_tr_1173_1st_2750.csv,TimesNet,0.9706143079678254,0.7575640797365693,-0.2130502282312562
296_TODS_id_10_Synthetic_tr_500_1st_26.csv,Chronos,0.9703335366625344,0.756214467698595,-0.2141190689639394
467_UCR_id_165_Environment_tr_6166_1st_19280.csv,MOMENT (FT),0.6147660296044878,0.399108394626641,-0.2156576349778468
289_TODS_id_3_Synthetic_tr_500_1st_26.csv,Chronos,0.9424464221619604,0.7238406008973337,-0.2186058212646267
445_UCR_id_143_Environment_tr_6166_1st_19280.csv,MOMENT (FT),0.671017893502728,0.4519169355030403,-0.2191009579996877
290_TODS_id_4_Synthetic_tr_500_1st_26.csv,SR,0.90172775901021,0.6791172387765338,-0.2226105202336761
315_UCR_id_13_HumanActivity_tr_16000_1st_33070.csv,IForest,0.2498241238738735,0.0270684043642879,-0.22275571950958561
741_YAHOO_id_191_WebService_tr_500_1st_1114.csv,KMeansAD,0.8818222759859512,0.6581735179699195,-0.22364875801603168
294_TODS_id_8_Synthetic_tr_500_1st_200.csv,MatrixProfile,0.7888067948475956,0.5547498365950663,-0.23405695825252937
141_MSL_id_2_Sensor_tr_500_1st_550.csv,POLY,0.9275813823665444,0.6927151067239824,-0.23486627564256202
267_IOPS_id_8_WebService_tr_1534_1st_1882.csv,SR,0.5338248061598019,0.2978620567896313,-0.2359627493701706
473_UCR_id_171_HumanActivity_tr_2617_1st_7290.csv,Sub-LOF,0.2390985145995865,0.0021512933977827,-0.2369472212018038
693_YAHOO_id_143_WebService_tr_500_1st_1003.csv,TimesFM,0.607595612992985,0.369322449292405,-0.23827316370058005
247_SVDB_id_11_Medical_tr_20100_1st_23611.csv,KMeansAD,0.8743703971980386,0.6305090801124541,-0.24386131708558445
275_IOPS_id_16_WebService_tr_1482_1st_1582.csv,MatrixProfile,0.4137131729245102,0.1650163868555323,-0.2486967860689779
415_UCR_id_113_Medical_tr_3000_1st_8612.csv,SAND,0.9969936441780102,0.7478688641127303,-0.24912478006527983
238_SVDB_id_2_Medical_tr_25000_1st_71963.csv,KShapeAD,0.9281401380854044,0.6751498409088964,-0.252990297176508
272_IOPS_id_13_WebService_tr_3442_1st_3542.csv,TimesNet,0.8764053312951345,0.6110243178494141,-0.2653810134457204
542_SMAP_id_12_Sensor_tr_1908_1st_4690.csv,SAND,1.0,0.7222839700484953,-0.2777160299515047
251_SVDB_id_15_Medical_tr_5421_1st_5521.csv,KShapeAD,0.9862331589501394,0.7023307754436635,-0.2839023835064759
817_Exathlon_id_8_Facility_tr_10766_1st_12590.csv,USAD,0.874370074858941,0.5790721220194875,-0.2952979528394535
301_TODS_id_15_Synthetic_tr_500_1st_245.csv,Series2Graph,0.7715285653946294,0.4743724702840526,-0.29715609511057683
822_Exathlon_id_13_Facility_tr_10766_1st_12590.csv,USAD,0.8772755263948759,0.5790721220194875,-0.2982034043753884
838_Exathlon_id_29_Facility_tr_10766_1st_12590.csv,USAD,0.8772769511802179,0.578376603786923,-0.29890034739329485
295_TODS_id_9_Synthetic_tr_1250_1st_2046.csv,Series2Graph,0.8719406569937935,0.5697448688796719,-0.3021957881141216
237_SVDB_id_1_Medical_tr_11587_1st_11687.csv,KShapeAD,0.9889733753758482,0.6861426828164099,-0.3028306925594383
474_UCR_id_172_Environment_tr_2046_1st_6520.csv,KMeansAD,0.91433295063083,0.6105465209944618,-0.30378642963636815
555_YAHOO_id_5_WebService_tr_500_1st_730.csv,TimesFM,0.9440573274774527,0.6249209379522349,-0.31913638952521783
264_IOPS_id_5_WebService_tr_11665_1st_11765.csv,AutoEncoder,0.7797001250305188,0.4602646280995203,-0.3194354969309985
227_MGAB_id_3_Synthetic_tr_25000_1st_44340.csv,Sub-LOF,0.3491658838306035,0.0034293665954437,-0.3457365172351598
240_SVDB_id_4_Medical_tr_18462_1st_18562.csv,KShapeAD,0.8220163298198647,0.471919355776252,-0.35009697404361273
248_SVDB_id_12_Medical_tr_18462_1st_18562.csv,KShapeAD,0.9330637076425524,0.5799216589457741,-0.35314204869677834
249_SVDB_id_13_Medical_tr_50000_1st_54982.csv,KShapeAD,0.6708463662241089,0.3123489388686302,-0.3584974273554787
245_SVDB_id_9_Medical_tr_12607_1st_12707.csv,KShapeAD,0.9486588100164924,0.5821066641867108,-0.3665521458297817
724_YAHOO_id_174_WebService_tr_500_1st_1030.csv,TimesFM,0.8437620439694469,0.4748103781410735,-0.36895166582837335
449_UCR_id_147_Sensor_tr_2847_1st_9330.csv,KShapeAD,0.7420917871658096,0.3700940835948728,-0.3719977035709368
579_YAHOO_id_29_WebService_tr_500_1st_1342.csv,KShapeAD,1.0,0.6209589271706711,-0.37904107282932886
226_MGAB_id_2_Synthetic_tr_20000_1st_45134.csv,Sub-LOF,0.3885716238113163,0.005334326631028,-0.3832372971802883
228_MGAB_id_4_Synthetic_tr_25000_1st_38948.csv,Sub-LOF,0.395803816006758,0.0057766705601269,-0.39002714544663114
232_MGAB_id_8_Synthetic_tr_25000_1st_32708.csv,Sub-LOF,0.3993234393663261,0.006008046363825,-0.39331539300250107
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,KMeansAD,0.9051411408043036,0.5025090841276376,-0.402632056676666
334_UCR_id_32_HumanActivity_tr_1671_1st_2764.csv,AutoEncoder,0.4440186895809856,0.0223898660534428,-0.42162882352754283
229_MGAB_id_5_Synthetic_tr_25000_1st_33098.csv,Sub-LOF,0.4281140583849515,0.0063909966041127,-0.4217230617808388
221_LTDB_id_6_Medical_tr_500_1st_26.csv,SAND,0.7812123253213753,0.350816618935671,-0.4303957063857043
239_SVDB_id_3_Medical_tr_50000_1st_106634.csv,KShapeAD,0.7754787737219411,0.3365693865651748,-0.43890938715676625
254_SVDB_id_18_Medical_tr_30824_1st_30924.csv,KShapeAD,0.7627839528336958,0.3237550272949252,-0.4390289255387706
672_YAHOO_id_122_WebService_tr_500_1st_857.csv,KShapeAD,1.0,0.5584471235861619,-0.4415528764138381
493_UCR_id_191_Sensor_tr_2847_1st_9330.csv,Series2Graph,0.8161428936568124,0.3736302099678435,-0.44251268368896884
260_IOPS_id_1_WebService_tr_5000_1st_11804.csv,POLY,0.6537102304608683,0.2085823126086208,-0.4451279178522475
516_UCR_id_214_HumanActivity_tr_2108_1st_4702.csv,Series2Graph,0.4525542542373488,0.00120853877384,-0.4513457154635088
788_YAHOO_id_238_WebService_tr_500_1st_973.csv,KShapeAD,1.0,0.5270519984844894,-0.47294800151551064
219_LTDB_id_4_Medical_tr_3618_1st_3718.csv,AutoEncoder,0.995335687046831,0.5206770598179903,-0.47465862722884067
645_YAHOO_id_95_WebService_tr_500_1st_1047.csv,KShapeAD,1.0,0.5212223976310402,-0.47877760236895983
225_MGAB_id_1_Synthetic_tr_25000_1st_38478.csv,Sub-LOF,0.4866260194814325,0.0053978083860163,-0.48122821109541625
689_YAHOO_id_139_WebService_tr_500_1st_1073.csv,KShapeAD,1.0,0.515767210186899,-0.484232789813101
558_YAHOO_id_8_WebService_tr_500_1st_1125.csv,AutoEncoder,0.5341799068029839,0.0463446642954776,-0.48783524250750626
231_MGAB_id_7_Synthetic_tr_25000_1st_35544.csv,Sub-LOF,0.4946700355289419,0.0028303854778828,-0.4918396500510591
246_SVDB_id_10_Medical_tr_20100_1st_68460.csv,MatrixProfile,0.5079175888404579,0.0139615293877787,-0.4939560594526792
145_MSL_id_6_Sensor_tr_530_1st_630.csv,KMeansAD,0.9970733346910404,0.4904948408473463,-0.5065784938436941
499_UCR_id_197_Environment_tr_2046_1st_5703.csv,Sub-KNN,0.6693059027985462,0.1614828849431078,-0.5078230178554384
313_UCR_id_11_Sensor_tr_2827_1st_4711.csv,Sub-KNN,0.9692113140382712,0.4393878410082675,-0.5298234730300038
209_SMD_id_32_Facility_tr_5925_1st_17580.csv,USAD,0.9162330966419392,0.3826658109026582,-0.533567285739281
405_UCR_id_103_Sensor_tr_2827_1st_5988.csv,Sub-PCA,0.5552612157875827,0.0129217557961824,-0.5423394599914003
541_SMAP_id_11_Sensor_tr_1832_1st_5300.csv,POLY,0.9753846778952224,0.4187473565258797,-0.5566373213693427
835_Exathlon_id_26_Facility_tr_10766_1st_12590.csv,Sub-PCA,0.9288599365222696,0.3620114678710001,-0.5668484686512696
821_Exathlon_id_12_Facility_tr_6985_1st_7085.csv,USAD,0.9875835107071932,0.418526871300661,-0.5690566394065322
426_UCR_id_124_Sensor_tr_2827_1st_4711.csv,Sub-LOF,0.98261086401905,0.4095543166172483,-0.5730565474018017
224_LTDB_id_9_Medical_tr_4456_1st_4556.csv,Series2Graph,0.9447163916005548,0.3712668091518747,-0.57344958244868
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,SR,0.5799655018013593,0.0060454739401838,-0.5739200278611755
266_IOPS_id_7_WebService_tr_4010_1st_4110.csv,Sub-PCA,0.620051205470651,0.0400512752396659,-0.5799999302309851
526_UCR_id_224_Sensor_tr_2827_1st_4711.csv,Sub-LOF,0.9716767598951994,0.3888193355791805,-0.582857424316019
762_YAHOO_id_212_WebService_tr_500_1st_1055.csv,KShapeAD,0.8818222759859512,0.2477426078540084,-0.6340796681319428
346_UCR_id_44_Medical_tr_7456_1st_17390.csv,AutoEncoder,0.6460463786446082,0.0034450809950544,-0.6426012976495539
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,Sub-MCD,0.757636842713395,0.1083262082178406,-0.6493106344955545
547_SMAP_id_17_Sensor_tr_2133_1st_5400.csv,POLY,0.8160689406156819,0.159461100316856,-0.6566078402988259
233_MGAB_id_9_Synthetic_tr_25000_1st_41300.csv,MatrixProfile,0.6765731222735989,0.005145437370008,-0.6714276849035908
420_UCR_id_118_Facility_tr_13750_1st_52600.csv,Series2Graph,0.9358991750682896,0.2552899035881258,-0.6806092714801637
387_UCR_id_85_Environment_tr_2046_1st_5549.csv,Sub-MCD,0.7924937212425093,0.0838649037731324,-0.7086288174693769
156_Stock_id_8_Finance_tr_500_1st_24.csv,SR,0.9882580391985696,0.2715299232118296,-0.71672811598674
452_UCR_id_150_Facility_tr_10000_1st_35774.csv,POLY,0.8960027289657913,0.1765525270617843,-0.719450201904007
256_SVDB_id_20_Medical_tr_6264_1st_6364.csv,KShapeAD,0.8903908665253718,0.1644533272508878,-0.725937539274484
243_SVDB_id_7_Medical_tr_11393_1st_11493.csv,KShapeAD,0.9356573401473358,0.1956571197462144,-0.7400002204011215
471_UCR_id_169_Facility_tr_10000_1st_35774.csv,MatrixProfile,0.7752333556004439,0.0135999056829172,-0.7616334499175267
504_UCR_id_202_Environment_tr_2046_1st_5549.csv,Sub-MCD,0.8237940073233173,0.057362078505417,-0.7664319288179003
216_LTDB_id_1_Medical_tr_500_1st_266.csv,SAND,0.9336614297964688,0.1603279131676996,-0.7733335166287693
218_LTDB_id_3_Medical_tr_500_1st_266.csv,SAND,0.9086461261590424,0.1222891640012781,-0.7863569621577643
837_Exathlon_id_28_Facility_tr_8898_1st_8998.csv,Sub-PCA,0.9996720028794096,0.200387158952442,-0.7992848439269676
309_UCR_id_7_Medical_tr_3000_1st_5948.csv,KShapeAD,0.9976534530921924,0.189087287263713,-0.8085661658284795
236_SED_id_3_Medical_tr_3740_1st_3840.csv,Sub-HBOS,0.8774017826134639,0.0553833751790894,-0.8220184074343745
364_UCR_id_62_Sensor_tr_2833_1st_5988.csv,Sub-MCD,0.9936684564944968,0.163275141994993,-0.8303933144995037
223_LTDB_id_8_Medical_tr_4456_1st_4556.csv,KShapeAD,0.9900315261444648,0.1586873765161321,-0.8313441496283327
316_UCR_id_14_Sensor_tr_2833_1st_5988.csv,Sub-KNN,0.9871209383490906,0.1535622950697417,-0.8335586432793489
326_UCR_id_24_Medical_tr_1875_1st_4187.csv,KShapeAD,0.8836950814341739,0.0493334592909699,-0.834361622143204
437_UCR_id_135_Medical_tr_2499_1st_8000.csv,KMeansAD,0.8410089742810288,0.0015877926066937,-0.8394211816743351
234_SED_id_1_Medical_tr_3740_1st_3840.csv,KShapeAD,0.9156915658786728,0.0735189880987418,-0.842172577779931
371_UCR_id_69_Medical_tr_1853_1st_6200.csv,SAND,0.9711459382785206,0.1159184264171966,-0.855227511861324
369_UCR_id_67_Sensor_tr_2750_1st_5400.csv,KMeansAD,0.9799953449580702,0.1078329114822229,-0.8721624334758473
436_UCR_id_134_Medical_tr_1875_1st_4526.csv,Sub-LOF,0.9024297241616744,0.0263858265375886,-0.8760438976240859
544_SMAP_id_14_Sensor_tr_1978_1st_4450.csv,SAND,0.9937902417863944,0.1162223407970273,-0.8775679009893671
401_UCR_id_99_HumanActivity_tr_1671_1st_5920.csv,USAD,0.9962568285170054,0.1079401299306265,-0.8883166985863789
244_SVDB_id_8_Medical_tr_17803_1st_17903.csv,KShapeAD,0.9498252948200988,0.0559643392368559,-0.8938609555832429
810_Exathlon_id_1_Facility_tr_10766_1st_12590.csv,USAD,0.9958298803352532,0.1007153809939799,-0.8951144993412733
253_SVDB_id_17_Medical_tr_17803_1st_17903.csv,KShapeAD,0.9581270316347708,0.0553123916736182,-0.9028146399611525
406_UCR_id_104_Facility_tr_20000_1st_67950.csv,POLY,0.917508366998484,0.0127238284196082,-0.9047845385788759
546_SMAP_id_16_Sensor_tr_2117_1st_4770.csv,KMeansAD,0.9593661663954566,0.046603220367654,-0.9127629460278026
417_UCR_id_115_Sensor_tr_2750_1st_5400.csv,KMeansAD,0.9793156633803544,0.0647504906445491,-0.9145651727358053
339_UCR_id_37_Sensor_tr_2750_1st_5400.csv,KMeansAD,0.9808159569947508,0.0661821098618965,-0.9146338471328542
241_SVDB_id_5_Medical_tr_11587_1st_11687.csv,KShapeAD,0.99793375116619,0.0743079885482507,-0.9236257626179393
644_YAHOO_id_94_WebService_tr_500_1st_1078.csv,AutoEncoder,0.977014093947896,0.0490304377895152,-0.9279836561583807
361_UCR_id_59_Medical_tr_3000_1st_7175.csv,KMeansAD,0.993254334223809,0.0501923789326572,-0.9430619552911519
144_MSL_id_5_Sensor_tr_1525_1st_4590.csv,KShapeAD,0.9874240306772992,0.0232762854302354,-0.9641477452470638
391_UCR_id_89_Medical_tr_1875_1st_5759.csv,KMeansAD,0.9946827155072654,0.0265075908295038,-0.9681751246777616
332_UCR_id_30_Facility_tr_13750_1st_52600.csv,KShapeAD,0.9734223853444746,0.0039654513656589,-0.9694569339788157
419_UCR_id_117_Facility_tr_3000_1st_6168.csv,KMeansAD,0.9959693966293244,0.0083639848088459,-0.9876054118204785
400_UCR_id_98_Environment_tr_2046_1st_5391.csv,Chronos,1.0,0.0045280047387133,-0.9954719952612867
